run_id,pattern_id,agent_id,dept_id,is_proximal,has_informal,sum_interaction,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,output_score_ave,output_score_dept0,output_score_dept1,position,sum_active_interaction,sum_passive_interaction
1,1,0,0,0,0,0,5.360614167252081,5.4808341708329875,5.425597824626039,4.848325622636787,5.709486490754816,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,1,0,0,0,0,5.2062320783173295,5.303038261326725,5.3447274156686495,4.592657742136065,5.5125241716328,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,2,0,0,0,0,5.152772237564968,5.206341960851109,5.313382293576679,4.61730627034589,5.436791223701679,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,3,0,0,0,0,5.117354119002351,5.266808707378326,5.1920898569888925,4.4946069652391625,5.522175012011232,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,4,0,0,0,0,5.180679217054018,5.337053099351929,5.279427474723073,4.481144968932486,5.607413279630457,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,5,0,0,0,0,5.242852186345942,5.424379419341949,5.451081463161738,4.212402174787737,5.512394389901375,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,6,0,0,0,0,5.191880464587434,5.403667925795923,5.2388071778099965,4.447022416775986,5.6201621077499615,3.7971045355,3.773598298,3.820610773,Department Leader,0,0
1,1,7,1,0,0,0,5.270854054021746,5.346808128295224,5.415409061613329,4.705696813487618,5.479258094285501,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,8,1,0,0,0,5.106563474292347,5.169463522780496,5.289287729043724,4.491506734408023,5.257179492888011,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,9,1,0,0,0,5.089888461209438,5.139945949551895,5.2180156015010954,4.640752668834865,5.254679614260598,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,10,1,0,0,0,5.266850603006337,5.327600357429426,5.34347766694338,4.905804857217301,5.693372650595091,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,11,1,0,0,0,5.376422654813646,5.4386237788424845,5.5374657141149894,4.814052144357328,5.670049196358881,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,12,1,0,0,0,4.967299754493936,4.96509787356383,5.198527358396741,4.4343743215110445,5.169587881979493,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,13,1,0,0,0,5.177583009239384,5.250450964104675,5.365790360310046,4.519828658811966,4.956903426265707,3.7971045355,3.773598298,3.820610773,Department Leader,0,0
2,2,0,0,1,0,0,5.236691585128223,5.4150519470320075,5.318747594963651,4.510146476467539,5.198279455303422,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,1,0,1,0,0,4.982870594614136,5.131903887838655,5.054486629445762,4.368666633666782,4.931699852128273,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
