run_id,pattern_id,is_proximal,has_informal,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,sum_sum_interaction,sum_sum_active_interaction,sum_sum_passive_interaction,output_score_ave,output_score_dept0,output_score_dept1
1,1,0,0,5.256633925509585,5.362918669666927,5.365196002828161,4.684468179294217,5.566786447362033,0,0,0,3.7971045355,3.773598298,3.820610773
2,2,1,0,5.221431245165872,5.292420962373435,5.341168113590477,4.729076067219107,5.399625948507615,0,0,0,3.7717007044999997,3.788186879,3.75521453
3,3,0,1,5.135071657256297,5.246830906145467,5.251028291604968,4.52922843044189,5.227521543610797,0,0,0,3.82201699,3.829550882,3.814483098
4,4,1,1,5.28565968451654,5.3956679828498535,5.372241982539422,4.753609427463211,5.625840112848521,0,0,0,3.7159727055,3.676867373,3.755078038
5,1,0,0,5.176768042991459,5.2953018121514415,5.2812811098361525,4.577302912873894,5.416538370582333,0,0,0,3.854747406,3.828320427,3.881174385
6,2,1,0,5.1056474329032255,5.224468629753299,5.246201805646967,4.421223639284271,5.240012482111585,4,2,2,3.984725717,4.051427621,3.918023813
7,3,0,1,5.24347553770968,5.342107583520774,5.3429118842072665,4.71556125844869,5.4859457346366876,0,0,0,3.8139681955,3.768292727,3.859643664
8,4,1,1,5.188678237195164,5.293514582098636,5.283154766353342,4.653723967782335,5.382277105493702,0,0,0,3.8970337730000004,3.913082961,3.880984585
9,1,0,0,5.104626009917853,5.206674485599201,5.211059549309923,4.550135657625643,5.159031691343336,0,0,0,3.8203832479999997,3.97179373,3.668972766
10,2,1,0,5.195686312749338,5.3084024893951804,5.340583964650975,4.519443261707992,5.448265534448251,0,0,0,3.928933227,3.924257444,3.93360901
11,3,0,1,5.180055001712993,5.26354509054802,5.2884888273057955,4.676572475491372,5.364047424698351,4,2,2,3.8551390254999998,3.829488899,3.880789152
12,4,1,1,5.245476931951693,5.373564982253613,5.306865158197481,4.717973586472424,5.559584697836589,0,0,0,3.959351918,3.871752443,4.046951393
13,1,0,0,5.155190058810724,5.274868122233106,5.240128893164232,4.597965255052054,5.278144621144513,0,0,0,3.866909788,3.846887055,3.886932521
14,2,1,0,5.274836763177929,5.387757496498392,5.367417275730999,4.720053367259384,5.562329487804755,2,1,1,3.906651451,3.907494793,3.905808109
15,3,0,1,5.18607068464273,5.274213987101304,5.286628798403405,4.6870051784921,5.417732243099062,0,0,0,3.8430293255,3.917856483,3.768202168
16,4,1,1,5.204615597770377,5.289294250119744,5.314312146149816,4.694621027836916,5.548599989536067,2,1,1,3.8450613615,3.960980505,3.729142218
17,1,0,0,4.970819455937601,5.0632518444366195,5.108308834006473,4.372713741613182,4.905198362577535,0,0,0,3.8692441005,3.906518368,3.831969833
18,2,1,0,5.179653818295708,5.275706272125084,5.287703835851379,4.6393797491776825,5.4160998856619,0,0,0,3.799286037,3.838378575,3.760193499
19,3,0,1,5.250645271557372,5.347117929110324,5.376190275698266,4.668288955903092,5.485631154215725,2,1,1,3.981320756,3.931219315,4.031422197
20,4,1,1,5.241339247517566,5.346728842473034,5.342262722564404,4.689682354208541,5.525985318128,0,0,0,3.8730358860000003,3.897420741,3.848651031
21,1,0,0,5.078636893089524,5.173173550676962,5.194978699495765,4.5235627053793115,5.225195896835749,0,0,0,3.7832948615,3.687644295,3.878945428
22,2,1,0,5.208404300634293,5.304594372985647,5.322938850937575,4.652586799539241,5.510573745693974,0,0,0,3.845862563,3.847708467,3.844016659
23,3,0,1,5.003167013600625,5.08268903524083,5.152284300009144,4.416660613726804,5.223015355788595,0,0,0,3.9312078235000003,3.929152333,3.933263314
24,4,1,1,5.136114167473868,5.2623999590962995,5.2469504178183675,4.498638875136068,5.408458644748454,4,2,2,4.0233317825,4.065611329,3.981052236
25,1,0,0,5.194880322971183,5.317001434521537,5.301075928277251,4.580727242605962,5.464246306288378,0,0,0,3.8194070655,3.842342864,3.796471267
26,2,1,0,5.160269356590319,5.263622279799443,5.2977078827286315,4.529520692640216,5.3019180543924795,0,0,0,3.9012289615,3.842006909,3.960451014
