run_id,pattern_id,is_proximal,has_informal,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,sum_sum_interaction,sum_sum_active_interaction,sum_sum_passive_interaction,output_score_ave,output_score_dept0,output_score_dept1
1,1,0,0,5.248443913622623,5.330682785007016,5.3812456980111145,4.691856469229622,5.5885945545351285,0,0,0,3.7971045355,3.773598298,3.820610773
2,2,1,0,5.27546476300597,5.357380409461442,5.378065487000098,4.790316134319921,5.373038518818583,0,0,0,3.7717007044999997,3.788186879,3.75521453
3,3,0,1,5.085098710042437,5.231493118734156,5.187684256177969,4.406549209651033,5.143335447615222,0,0,0,3.82201699,3.829550882,3.814483098
4,4,1,1,5.277467531945116,5.390627415807515,5.385402352313285,4.686139966165525,5.606112823763057,0,0,0,3.7159727055,3.676867373,3.755078038
5,1,0,0,5.2000644887228855,5.321442536610525,5.303517172433634,4.594540749734887,5.435246537693607,0,0,0,3.854747406,3.828320427,3.881174385
6,2,1,0,5.055831906612961,5.158847673788557,5.221633082529078,4.359915194615236,5.1463979816201615,0,0,0,3.984725717,4.051427621,3.918023813
7,3,0,1,5.290521101604073,5.411520629742176,5.357928128282047,4.77023945494116,5.554433099181435,0,0,0,3.8139681955,3.768292727,3.859643664
8,4,1,1,5.228563135389402,5.318093025049224,5.3413632544051515,4.696773188706525,5.519095889492687,0,0,0,3.8970337730000004,3.913082961,3.880984585
9,1,0,0,5.049312829076684,5.128655312361575,5.162871080064571,4.546316126916943,5.034531704657255,0,0,0,3.8203832479999997,3.97179373,3.668972766
10,2,1,0,5.211822890455449,5.29872492303865,5.385671392190445,4.545470288657521,5.430188010264032,0,0,0,3.928933227,3.924257444,3.93360901
11,3,0,1,5.212097274641697,5.3164407474872055,5.3231039454626,4.640051290856396,5.414694177438016,0,0,0,3.8551390254999998,3.829488899,3.880789152
12,4,1,1,5.214623297062741,5.336585756815706,5.290642662235778,4.671357399066761,5.52921730331363,0,0,0,3.959351918,3.871752443,4.046951393
13,1,0,0,5.1426588020540285,5.268775588369617,5.234435138185279,4.550163658801011,5.206758388781125,0,0,0,3.866909788,3.846887055,3.886932521
14,2,1,0,5.2677380958393725,5.390772066851189,5.350453617438561,4.705633299072491,5.558605998033424,2,1,1,3.906651451,3.907494793,3.905808109
15,3,0,1,5.179581342320621,5.261071364498455,5.297523509472727,4.6599128857655385,5.29158521863971,0,0,0,3.8430293255,3.917856483,3.768202168
16,4,1,1,5.235897968498699,5.365822780530637,5.302000879319665,4.691883407153959,5.660564386690686,0,0,0,3.8450613615,3.960980505,3.729142218
17,1,0,0,4.770114638100644,4.853316624668662,4.892905252836789,4.233997244012256,4.588409107201379,0,0,0,3.8692441005,3.906518368,3.831969833
18,2,1,0,5.158110994499063,5.233612607612194,5.299078985455026,4.602680842929094,5.398114341759028,0,0,0,3.799286037,3.838378575,3.760193499
19,3,0,1,5.246909938997105,5.34243696810779,5.363196551849316,4.688993421676551,5.51093270164768,0,0,0,3.981320756,3.931219315,4.031422197
20,4,1,1,5.272026005681795,5.373136246424487,5.372914258801073,4.733289359508745,5.567205328976414,0,0,0,3.8730358860000003,3.897420741,3.848651031
21,1,0,0,5.0527521087136265,5.141836076940843,5.182988415685285,4.481615487764776,5.037637336606964,0,0,0,3.7832948615,3.687644295,3.878945428
22,2,1,0,5.2343767796747604,5.331502440032297,5.317177896732821,4.749797192133344,5.567868352870924,0,0,0,3.845862563,3.847708467,3.844016659
23,3,0,1,4.972454988323226,5.031618265496291,5.147630767765585,4.386221671438528,5.119883296656004,0,0,0,3.9312078235000003,3.929152333,3.933263314
24,4,1,1,5.133975427687011,5.27803544494449,5.233641943849825,4.469240171534671,5.364232206722923,4,2,2,4.0233317825,4.065611329,3.981052236
25,1,0,0,5.17055300112015,5.301950022422972,5.286889771411842,4.504909473197741,5.388305081067604,0,0,0,3.8194070655,3.842342864,3.796471267
26,2,1,0,5.096661232281533,5.2204570175072655,5.218165664365061,4.441763535076102,5.16935146721862,0,0,0,3.9012289615,3.842006909,3.960451014
27,3,0,1,5.290808344898822,5.40842658205267,5.3986020160384,4.686435067444927,5.501087969335272,0,0,0,3.9081765795,3.909508459,3.9068447
28,4,1,1,5.030802785869166,5.1384906178010805,5.118104223247096,4.504035936191584,5.08131633166546,0,0,0,3.9246489415,3.934314837,3.914983046
29,1,0,0,5.210138263501752,5.322718257699059,5.280415983109037,4.7084169351594936,5.478442002040286,0,0,0,3.932269667,4.007666762,3.856872572
30,2,1,0,5.1639054717834565,5.2913502492831315,5.217786385538529,4.655849007189262,5.456132929972505,0,0,0,3.9065297755,4.051522106,3.761537445
31,3,0,1,5.232365652387974,5.316633160701977,5.416927815571839,4.5489180800169375,5.568437510783108,0,0,0,3.9162320084999998,3.865047267,3.96741675
32,4,1,1,5.226270710334134,5.354528032944047,5.2930166808592025,4.685758144612569,5.621745840863206,4,2,2,3.8084847005,3.776252243,3.840717158
33,1,0,0,5.151178782710418,5.258437735787669,5.295840549716835,4.49185780046369,5.383555447041486,0,0,0,3.9485765,4.024660358,3.872492642
34,2,1,0,5.191810223025654,5.324940505580581,5.311628104397614,4.512844318826299,5.508977562270985,0,0,0,3.9798989125,3.951865004,4.007932821
35,3,0,1,5.108432516053676,5.224572110037466,5.210973707531508,4.520750953987369,5.4298705721999445,0,0,0,3.9782734535,3.956979384,3.999567523
36,4,1,1,5.1952325992452515,5.305144306012225,5.295480753507824,4.631585118998329,5.410496978516877,16,8,8,3.9635805604999996,3.872579586,4.054581535
37,1,0,0,5.080763621805217,5.133876871736854,5.24613362679491,4.535560527034355,5.061185798767311,0,0,0,3.8880691699999996,3.918659789,3.857478551
38,2,1,0,5.202725972771987,5.325843333441385,5.297391164606315,4.612488443150359,5.425433185247188,0,0,0,3.877235802,3.939930676,3.814540928
39,3,0,1,5.008311046019386,5.101651101155148,5.156293328063093,4.382998889176782,5.225316760879459,0,0,0,3.9434173804999997,4.010726964,3.876107797
40,4,1,1,5.221272046386753,5.348181946753066,5.338744171913192,4.566440719059463,5.498972885543407,0,0,0,3.8839193355,3.890433788,3.877404883
41,1,0,0,5.173156041882485,5.244198642606691,5.2282040163687,4.831582965908699,5.462406999778651,0,0,0,3.880104973,3.739575341,4.020634605
42,2,1,0,5.230743723412961,5.376617839897427,5.323575826858326,4.576513132587041,5.383672403410926,0,0,0,3.7995771215,3.762319341,3.836834902
43,3,0,1,5.160068806606957,5.242921567085569,5.273601200415518,4.646601606284475,5.3144004755372665,0,0,0,3.868953801,3.648104161,4.089803441
44,4,1,1,5.125860014738351,5.21755915337566,5.229688394096124,4.608496380324956,5.178006623717963,0,0,0,3.9551942909999998,4.065929057,3.844459525
45,1,0,0,5.20697444219183,5.266773898292543,5.329344454148476,4.742046045990846,5.5310067965051175,0,0,0,3.8003152460000003,3.84059885,3.760031642
46,2,1,0,5.170350031969242,5.242983070174698,5.309130269956232,4.628630362049901,5.543725288903873,0,0,0,3.8828529115,3.844247025,3.921458798
47,3,0,1,5.157761009801783,5.253013746586958,5.327073805867159,4.476939608627054,5.382057261657442,0,0,0,3.8529358545,3.888226717,3.817644992
48,4,1,1,5.2419646685941625,5.324153860151459,5.357033009294619,4.726904298954542,5.585483435842177,0,0,0,3.91600144,3.996329635,3.835673245
49,1,0,0,5.2586160871870575,5.337448516606217,5.347568164078178,4.814563952850299,5.572621223460012,0,0,0,3.9840142934999996,3.946256659,4.021771928
50,2,1,0,5.169998571312867,5.28107126226203,5.270224251696334,4.6029205775706235,5.552374362962865,0,0,0,3.911844925,3.928992955,3.894696895
51,3,0,1,5.16153430527481,5.288023000016117,5.3118434786732545,4.431346816454517,5.261063964234821,0,0,0,3.913868206,3.910028751,3.917707661
52,4,1,1,5.130092339844419,5.29180424664522,5.241916610331491,4.384033321638852,5.159172703534787,0,0,0,4.012074619,4.153444498,3.87070474
53,1,0,0,5.285602242417061,5.409121485342942,5.410571122125987,4.623450460985254,5.6231721540060216,0,0,0,3.8731741025,3.959516687,3.786831518
54,2,1,0,5.181441465688491,5.286073271256918,5.306238256923165,4.576353536102301,5.527159771563315,0,0,0,3.7876717725000004,3.833797221,3.741546324
55,3,0,1,5.1869636477648005,5.290898522098552,5.352422674358494,4.489087962711591,5.3860195347094395,0,0,0,3.9147876630000003,3.91760034,3.911974986
56,4,1,1,5.272289092699865,5.354911442438378,5.372632605961619,4.790287179206905,5.614822838946659,0,0,0,3.862142412,3.935940385,3.788344439
57,1,0,0,5.180613313518265,5.325456991414682,5.248265284433432,4.588227681026956,5.45857479486775,0,0,0,3.9652739744999996,4.011959931,3.918588018
58,2,1,0,5.053582276309521,5.147372634156399,5.103976026372196,4.654625785955976,5.294398532135102,0,0,0,3.8982765745,4.004562047,3.791991102
59,3,0,1,5.188526594697104,5.248422179847689,5.328901974113939,4.681297287272735,5.461107340918702,0,0,0,3.8040767405,3.829725425,3.778428056
60,4,1,1,5.062726203970503,5.16137475994831,5.184876756831447,4.481762579361543,5.193873029591743,0,0,0,3.8915789,4.024573871,3.758583929
61,1,0,0,5.205494724946599,5.296188574529707,5.322864353340072,4.659550709945833,5.42567622419998,0,0,0,3.8863832455000002,3.914429687,3.858336804
62,2,1,0,5.1809166879308535,5.270618080308744,5.262110766761089,4.722359660193298,5.4295744779501645,0,0,0,3.9178135139999997,3.948876139,3.886750889
63,3,0,1,5.23170084240528,5.334967542841761,5.335275923961267,4.680225550798533,5.5863854703332825,0,0,0,3.9312160105,3.895843845,3.966588176
64,4,1,1,5.28862983452625,5.353092070683375,5.439350625481973,4.743561280491521,5.628602989290372,0,0,0,3.7862864575,3.841252502,3.731320413
65,1,0,0,5.1152220937898525,5.179003244451544,5.234857303578302,4.6447298189650565,5.150319766941295,0,0,0,3.9100594954999996,3.990796534,3.829322457
66,2,1,0,5.220613651942858,5.286957432784804,5.362047458451883,4.691570094229296,5.564744537872555,2,1,1,3.9383359425,3.948180606,3.928491279
67,3,0,1,5.242545496706222,5.305204665304136,5.3896004779826585,4.711439701267461,5.463659500860089,8,4,4,3.906638308,3.832328608,3.980948008
68,4,1,1,4.981977210682794,5.052224047574143,5.1510822260628215,4.3766583307886835,5.061976225586378,2,1,1,3.8913964925,3.879974458,3.902818527
69,1,0,0,5.081344893025226,5.198181996820329,5.216905124872994,4.414526373995121,5.212288420789036,0,0,0,3.8649801445,3.817087452,3.912872837
70,2,1,0,5.115324074133912,5.219140329608173,5.2520413631503455,4.484868300006114,5.340730761736357,0,0,0,3.8242108244999997,3.816891836,3.831529813
71,3,0,1,5.3100414014032875,5.395503841343581,5.395631162110923,4.853944639931255,5.595011243108919,0,0,0,3.8116819825,3.842093863,3.781270102
72,4,1,1,5.289479386088538,5.360349814506018,5.408867160345118,4.798296627570737,5.561590069050958,0,0,0,4.010079421,4.017769429,4.002389413
73,1,0,0,5.2255982015047575,5.291713173764906,5.329671257168728,4.7844161548417095,5.582402176103906,0,0,0,3.9406782115,3.88871458,3.992641843
74,2,1,0,5.113245653777665,5.187266293641109,5.241425107023984,4.592098343279251,5.371462795971404,0,0,0,4.056299989499999,4.219622057,3.892977922
75,3,0,1,5.341166884051749,5.433186731051512,5.422085247905413,4.876297827393914,5.547077743206161,0,0,0,3.927750916,3.931922886,3.923578946
76,4,1,1,5.250978271378338,5.361046541480637,5.317415381339051,4.7657535378297835,5.635222766615407,0,0,0,3.9015356165,3.842103241,3.960967992
77,1,0,0,5.195123369174309,5.260790723728912,5.352084259601145,4.631879227847876,5.333103195880528,0,0,0,3.8790808555,3.813178482,3.944983229
78,2,1,0,5.101338630153117,5.177654877993327,5.251785324901273,4.521347598886792,5.228572100526748,0,0,0,3.83429666,3.816949585,3.851643735
79,3,0,1,5.232574004057838,5.291848338067834,5.368205986839085,4.738276375538275,5.525789934186664,2,1,1,3.796043627,3.76864708,3.823440174
80,4,1,1,5.260784558566637,5.343191376580349,5.376648693411725,4.743214456553628,5.498781629025153,0,0,0,3.8798870880000003,3.865427947,3.894346229
81,1,0,0,5.190110791378392,5.246566502853704,5.313920235595416,4.731854953779403,5.3508932802208165,0,0,0,3.815878605,3.77758597,3.85417124
82,2,1,0,5.236847932809155,5.302969750549269,5.356162053291521,4.760082865129962,5.4397092136449805,0,0,0,3.877595709,3.8642789,3.890912518
83,3,0,1,5.172260949418979,5.288199880302993,5.326916629440523,4.463580903383337,5.456095544215379,2,1,1,3.8128997905,3.784878057,3.840921524
84,4,1,1,5.183410074568874,5.294508850083486,5.298313050520717,4.582006804137406,5.5190835832108425,0,0,0,3.8991800679999997,3.804229044,3.994131092
85,1,0,0,5.275645904206245,5.352039889408459,5.374941319632417,4.814774645938533,5.630087710939091,0,0,0,3.81285863,3.858285373,3.767431887
86,2,1,0,5.278548332671108,5.421518934803383,5.389011205218778,4.591889823663055,5.54560961490793,0,0,0,3.7986713749999996,3.847070776,3.750271974
87,3,0,1,5.141571730926673,5.264157174229422,5.21784965281099,4.595833583288352,5.4047162003872575,0,0,0,3.8844645305,3.970221861,3.7987072
88,4,1,1,5.283784194560908,5.370574717628771,5.387476366013745,4.781464225300697,5.653027730564837,6,3,3,3.8776939855,3.951775243,3.803612728
89,1,0,0,5.23595911187567,5.319565916560307,5.375778187053372,4.6588941890737825,5.366948379707215,0,0,0,3.8110939405,3.785197619,3.836990262
90,2,1,0,5.182820647052809,5.3095171590986405,5.2706446126872795,4.597808524434887,5.458882068305106,0,0,0,3.838896306,3.846821686,3.830970926
91,3,0,1,5.237290685700545,5.298977447512501,5.375302151278738,4.7302036472488975,5.353379979995505,0,0,0,3.865561905,3.913607181,3.817516629
92,4,1,1,5.273292442475666,5.387051331607187,5.378371453699212,4.686831415559503,5.500128087352236,0,0,0,3.8752340050000003,3.963140858,3.787327152
93,1,0,0,5.2603668254109435,5.414393558236277,5.346365049219836,4.597624104714194,5.478654579086361,0,0,0,3.9502427445,4.059791319,3.84069417
94,2,1,0,4.996556656132026,5.096009614942148,5.1547054478993335,4.329183932244603,5.025453217219154,0,0,0,3.9579009889999996,3.989231748,3.92657023
95,3,0,1,5.196223754070404,5.260164257263686,5.351168761067113,4.642863894831571,5.431339377894552,0,0,0,3.820308241,3.79795365,3.842662832
96,4,1,1,5.075281030757776,5.161480503888327,5.179236421619635,4.574120032688453,5.239323552268901,0,0,0,3.864994452,3.885768917,3.844219987
97,1,0,0,5.0244272387923905,5.1049183751734475,5.171376056697841,4.440073254536499,5.179634405822063,0,0,0,3.9062886565,3.881866059,3.930711254
98,2,1,0,5.126457857462104,5.205315153604507,5.247372010629187,4.607752944978372,5.407247371041199,0,0,0,3.9181402999999997,4.016739743,3.819540857
99,3,0,1,5.160396291374343,5.233550097562656,5.316503995606047,4.576683562935428,5.373765191573235,0,0,0,3.7620377735,3.777826716,3.746248831
100,4,1,1,5.227906445645404,5.340388296125508,5.3512421984677445,4.60267747095297,5.5102876331729655,0,0,0,3.8184740794999996,3.82262488,3.814323279
