run_id,pattern_id,is_proximal,has_informal,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,sum_sum_interaction,sum_sum_active_interaction,sum_sum_passive_interaction,output_score_ave,output_score_dept0,output_score_dept1
1,1,0,0,5.185713275374875,5.255382630414717,5.335617944842928,4.626927648163224,5.471541687738337,0,0,0,3.7971045355,3.773598298,3.820610773
2,2,1,0,5.219381837220481,5.338431908860182,5.3227660245549435,4.621001851854297,5.271862316521615,0,0,0,3.7717007044999997,3.788186879,3.75521453
3,3,0,1,4.815686064536566,4.92171369495384,4.971243463936901,4.134635908017295,4.693739619978743,0,0,0,3.82201699,3.829550882,3.814483098
4,4,1,1,5.245040415147406,5.348510132277791,5.363255488578957,4.658796092415961,5.536154058950708,0,0,0,3.7159727055,3.676867373,3.755078038
5,1,0,0,5.128285115044261,5.243184689366053,5.268335325452368,4.456802567793304,5.32636298382286,0,0,0,3.854747406,3.828320427,3.881174385
6,2,1,0,5.027818768069457,5.175541924088805,5.150830325008289,4.2976223338208035,5.134409524688513,0,0,0,3.984725717,4.051427621,3.918023813
7,3,0,1,5.2985788221301044,5.440668215181932,5.343270707115026,4.768029578009805,5.613349520574159,0,0,0,3.8139681955,3.768292727,3.859643664
8,4,1,1,5.237008678142355,5.331078184078336,5.346197149832997,4.700027059722915,5.458140283037906,2,1,1,3.8970337730000004,3.913082961,3.880984585
9,1,0,0,5.073860403672101,5.13547171897521,5.257230185306258,4.461163633949742,5.020511600821725,0,0,0,3.8203832479999997,3.97179373,3.668972766
10,2,1,0,5.1434165091872135,5.240001922501652,5.2875109285740125,4.517439957341369,5.318515524190691,0,0,0,3.928933227,3.924257444,3.93360901
11,3,0,1,5.269034807943745,5.360246325106439,5.341016398707986,4.827443211339097,5.619006521202039,0,0,0,3.8551390254999998,3.829488899,3.880789152
12,4,1,1,5.1706600324127985,5.293852488334573,5.302231144648277,4.4940834027646925,5.4385030564560894,0,0,0,3.959351918,3.871752443,4.046951393
13,1,0,0,5.198275091502739,5.2985158432850215,5.311775203513717,4.6327192414636205,5.390113538810692,0,0,0,3.866909788,3.846887055,3.886932521
14,2,1,0,5.245952206735675,5.389786494636852,5.317868221633191,4.646645308271269,5.540632840366475,6,3,3,3.906651451,3.907494793,3.905808109
15,3,0,1,5.197958741172798,5.267113373439968,5.321640766998824,4.701903450777224,5.413463855163796,0,0,0,3.8430293255,3.917856483,3.768202168
16,4,1,1,5.24528681124818,5.3901352247579455,5.306452959751197,4.668020557545182,5.662206579838108,0,0,0,3.8450613615,3.960980505,3.729142218
17,1,0,0,4.853473090183051,4.927852915828531,5.045209922694803,4.18294767071919,4.623642609926265,0,0,0,3.8692441005,3.906518368,3.831969833
18,2,1,0,5.177888727223992,5.253425588201454,5.328625907793831,4.599558056295313,5.414614614863058,0,0,0,3.799286037,3.838378575,3.760193499
19,3,0,1,5.1691932245390815,5.284688024225425,5.29798955679661,4.5221840502124815,5.320253153485337,0,0,0,3.981320756,3.931219315,4.031422197
20,4,1,1,5.2483119233433255,5.340626967396166,5.335738306451461,4.767371897265825,5.5799318453824185,2,1,1,3.8730358860000003,3.897420741,3.848651031
21,1,0,0,5.097222617315503,5.188662335101322,5.200890990709733,4.581010592704844,5.164566046730907,0,0,0,3.7832948615,3.687644295,3.878945428
22,2,1,0,5.219820699904543,5.344630502205675,5.258760354662505,4.754532098565895,5.5359121175141865,0,0,0,3.845862563,3.847708467,3.844016659
23,3,0,1,4.865419019101949,4.9490296447109685,5.003046640740181,4.293456025119013,5.006271817768961,0,0,0,3.9312078235000003,3.929152333,3.933263314
24,4,1,1,5.117469333725879,5.3007867184690145,5.178845970679245,4.42430502660528,5.373004291884677,0,0,0,4.0233317825,4.065611329,3.981052236
25,1,0,0,5.1280168672331135,5.25323621720401,5.24935949826417,4.469226011581293,5.379292167422768,0,0,0,3.8194070655,3.842342864,3.796471267
26,2,1,0,5.007617315732361,5.1159512400006575,5.0951463052281225,4.478381234104031,5.053099947200823,2,1,1,3.9012289615,3.842006909,3.960451014
27,3,0,1,5.328896988759893,5.4420223046687415,5.427227556650014,4.760083049289724,5.515495104276156,0,0,0,3.9081765795,3.909508459,3.9068447
28,4,1,1,5.089326997244015,5.215741507261259,5.161724609984887,4.541155704130252,5.275463087666312,0,0,0,3.9246489415,3.934314837,3.914983046
29,1,0,0,5.199994720604454,5.276665638426223,5.308109017816891,4.717715273643458,5.552631440985837,0,0,0,3.932269667,4.007666762,3.856872572
