run_id,pattern_id,agent_id,dept_id,is_proximal,has_informal,sum_interaction,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,output_score_ave,output_score_dept0,output_score_dept1,position,sum_active_interaction,sum_passive_interaction
1,1,0,0,0,0,0,5.400886854308718,5.566259303340415,5.384766161587879,4.942384456895587,5.650685899121512,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,1,0,0,0,0,5.061849771337941,5.060869144837613,5.285278762226978,4.5434573387645045,5.586775030625844,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,2,0,0,0,0,4.846507574038855,4.876839386898068,4.983502085029421,4.435858276483233,4.9869714899681234,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,3,0,0,0,0,5.058146829658412,5.152269064199289,5.101287933781477,4.675117549748629,5.3992398244852895,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,4,0,0,0,0,5.222970652227541,5.368463805293617,5.37478734650135,4.432252239723759,5.7125411294974775,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,5,0,0,0,0,5.353642676248725,5.593397073107191,5.546060214923971,4.185405228764424,5.4585953890733085,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,6,0,0,0,0,5.085211483723883,5.217571368212827,5.236622444946634,4.334839587403962,5.767845751145239,3.7971045355,3.773598298,3.820610773,Department Leader,0,0
1,1,7,1,0,0,0,5.3820032004522815,5.381894000773186,5.585365304378934,4.907819223660714,5.586527319371067,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,8,1,0,0,0,5.122945028247755,5.227464226424903,5.241621711629546,4.53247517249213,5.001716744283913,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,9,1,0,0,0,5.123468933221259,5.2196407654795065,5.193471140392985,4.671614953045825,5.456690055216118,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,10,1,0,0,0,5.08317873968355,4.961173556849948,5.351067177600434,4.824121266378289,5.695947022380787,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,11,1,0,0,0,5.425319136239738,5.4779318401364065,5.660374329875516,4.719018906066248,5.661282278736343,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,12,1,0,0,0,5.194748299833483,5.1772507122659235,5.405536666705361,4.7554015398351135,5.679758741658111,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,13,1,0,0,0,5.239106676026103,5.294332577987143,5.348909948220504,4.8172213350227135,4.957006952773579,3.7971045355,3.773598298,3.820610773,Department Leader,0,0
2,2,0,0,1,0,0,5.035806689561725,5.366706896350974,5.020238017721288,4.079432970154995,4.707960778984472,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,1,0,1,0,0,5.294692826173937,5.55334404873461,5.391022292545604,4.2939704036246935,4.756897433587307,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,2,0,1,0,0,5.39445704255699,5.53691653099938,5.414588048380962,4.920106230307216,5.714663740913794,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,3,0,1,0,0,5.1107430921966,5.268795743762123,5.199479781929322,4.429532861457005,5.408072964931833,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,4,0,1,0,0,5.161601525516699,5.168499419400435,5.386555682254919,4.616014811476313,5.685813795762584,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,5,0,1,0,0,5.269671413304414,5.2913797844183295,5.428827583050224,4.833181903889105,5.449510585040985,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,6,0,1,0,0,5.332508515866143,5.557253275291547,5.263660718857757,4.818919097276173,5.6349901913126885,3.7717007044999997,3.788186879,3.75521453,Department Leader,0,0
2,2,7,1,1,0,0,4.6745127001704105,4.794203306595289,4.859955988173044,3.8827398755562967,4.649101962164418,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,8,1,1,0,0,5.403290398696683,5.450119062262042,5.491215846460259,5.057645029885601,5.501973216075555,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,9,1,1,0,0,5.434674504244745,5.6052658721135105,5.434979395482449,4.92218898775047,5.823423673588757,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,10,1,1,0,0,4.965959128185199,4.953514756154608,5.211562463728924,4.430217794674953,4.480578899451952,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,11,1,1,0,0,5.3953151929044285,5.5222300394157875,5.5068598010023075,4.754299901141973,5.405935905012065,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,12,1,1,0,0,5.397702547663822,5.5345849451501135,5.409169168598345,4.960299906357727,5.420267127405568,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,13,1,1,0,0,5.200410144044934,5.1352330433938045,5.5006095555838,4.695476152407635,5.166882157070624,3.7717007044999997,3.788186879,3.75521453,Department Leader,0,0
3,3,0,0,0,1,0,4.062663804107791,4.138824250205971,4.098728608658623,3.7500312551946404,3.3117073511156794,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,1,0,0,1,0,4.935394627775253,4.9764832998265085,5.266402896510153,4.039775984573381,4.543428010283985,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,2,0,0,1,0,4.551116855105377,4.548286605395622,4.73065085809178,4.140694930599707,4.3147074870891045,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,3,0,0,1,0,4.780352821917233,4.861827034134938,4.928138066159505,4.191097948698812,4.67184899850756,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,4,0,0,1,0,5.276293049801291,5.252958208810888,5.465813896945695,4.904082262768885,5.596385175870748,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,5,0,0,1,0,4.703332060820326,4.629029786845541,5.108471020451111,3.980914643606183,4.834258983769917,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,6,0,0,1,0,4.983289049220494,5.257780647609974,4.858498563784701,4.450992053402244,5.607933546123636,3.82201699,3.829550882,3.814483098,Department Leader,0,0
3,3,7,1,0,1,0,4.963312218208737,5.258669968090832,4.914934915793891,4.190119340863761,5.050074925218018,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,8,1,0,1,0,4.768534725862229,4.808331986629467,5.191040193477481,3.663296852458259,4.91041719877135,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,9,1,0,1,0,5.3581598988942645,5.5799205026149,5.349696429867542,4.712626182128041,5.619804054442275,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,10,1,0,1,0,4.752348496174305,4.913535114952661,4.767362851621929,4.233755143794773,3.6288073951473496,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,11,1,0,1,0,4.849011208398446,5.077313082965498,4.947380418408695,3.934577428006713,4.999707027106104,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,12,1,0,1,0,4.641860908970543,4.696253320313857,4.866177438641737,3.955278439041149,4.411874457127407,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,13,1,0,1,0,4.793935178255632,4.9047779209571,5.104112336703764,3.737660247105583,4.211400069129268,3.82201699,3.829550882,3.814483098,Department Leader,0,0
4,4,0,0,1,1,0,4.89488380770396,4.940634236540468,5.293332826395625,3.8279181442472145,4.090150367653759,3.7159727055,3.676867373,3.755078038,General Member,0,0
4,4,1,0,1,1,0,5.272010695894524,5.55819252706321,5.253327860386539,4.457058485240425,5.3830089117808635,3.7159727055,3.676867373,3.755078038,General Member,0,0
4,4,2,0,1,1,0,5.371883146673579,5.391844235521411,5.496009699462032,5.022371256957026,5.62884468144895,3.7159727055,3.676867373,3.755078038,General Member,0,0
4,4,3,0,1,1,0,5.096571792668739,4.9978192048304475,5.354273199426413,4.791526273749042,5.319211461595012,3.7159727055,3.676867373,3.755078038,General Member,0,0
4,4,4,0,1,1,0,5.203241669535192,5.250647548376952,5.465747561542816,4.448510284992132,5.71157741034131,3.7159727055,3.676867373,3.755078038,General Member,0,0
4,4,5,0,1,1,0,5.4444012615538675,5.583403958528007,5.49221345056952,4.915831396261593,5.7955846977890815,3.7159727055,3.676867373,3.755078038,General Member,0,0
