run_id,pattern_id,is_proximal,has_informal,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,sum_sum_interaction,sum_sum_active_interaction,sum_sum_passive_interaction,output_score_ave,output_score_dept0,output_score_dept1
1,1,0,0,5.212822830249089,5.313674940729058,5.336160422485301,4.622478783591354,5.493370466039552,0,0,0,3.7971045355,3.773598298,3.820610773
2,2,1,0,5.106890805732209,5.192755065797837,5.216470896419751,4.593611147264391,5.207499397404869,2,1,1,3.7717007044999997,3.788186879,3.75521453
3,3,0,1,5.05658031736436,5.164030984506145,5.1767310828058,4.453876529908977,5.126141569076123,0,0,0,3.82201699,3.829550882,3.814483098
4,4,1,1,5.2319871509850815,5.337733312547914,5.33879941714941,4.66552004524648,5.533125150690096,4,2,2,3.7159727055,3.676867373,3.755078038
5,1,0,0,5.152278445692454,5.262066519466386,5.25115426609045,4.592203976775339,5.394206416431425,0,0,0,3.854747406,3.828320427,3.881174385
6,2,1,0,5.11818852892313,5.233335776867895,5.2495944726060495,4.4661329164953605,5.3220579846972695,6,3,3,3.984725717,4.051427621,3.918023813
7,3,0,1,5.2301572496395226,5.34395267586421,5.304735683523956,4.714754625235114,5.4715426227409,0,0,0,3.8139681955,3.768292727,3.859643664
8,4,1,1,5.136952136339592,5.238616133635498,5.246819960029815,4.575601889174684,5.308323436847432,2,1,1,3.8970337730000004,3.913082961,3.880984585
9,1,0,0,5.147569883026214,5.232126198803046,5.272139192264102,4.603239214140639,5.26834891866009,0,0,0,3.8203832479999997,3.97179373,3.668972766
10,2,1,0,5.200448289194465,5.305362271092661,5.330443768824938,4.582383557695442,5.410998546324635,0,0,0,3.928933227,3.924257444,3.93360901
11,3,0,1,5.2245165373727245,5.307150937230782,5.321479625281647,4.750366132677735,5.42615119373522,4,2,2,3.8551390254999998,3.829488899,3.880789152
12,4,1,1,5.216217754219764,5.341522007630703,5.299906180399309,4.645031999568012,5.517416573575013,2,1,1,3.959351918,3.871752443,4.046951393
13,1,0,0,5.142722525531123,5.2411894031545865,5.262110283521964,4.56875045734877,5.277383597268103,0,0,0,3.866909788,3.846887055,3.886932521
14,2,1,0,5.235654423895977,5.354841084138346,5.322831745690974,4.674680692313878,5.569611415647139,6,3,3,3.906651451,3.907494793,3.905808109
15,3,0,1,5.157321512255437,5.241913053577435,5.2664966664506085,4.64880486183404,5.4237676510961865,0,0,0,3.8430293255,3.917856483,3.768202168
