run_id,pattern_id,is_proximal,has_informal,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,sum_sum_interaction,sum_sum_active_interaction,sum_sum_passive_interaction,output_score_ave,output_score_dept0,output_score_dept1
1,1,0,0,5.090678013415453,5.222353435772126,5.204595971311485,4.429843177921358,5.239424266599536,0,0,0,3.7971045355,3.773598298,3.820610773
2,2,1,0,4.3260627733194355,4.370199283242705,4.3762881756095595,4.076460638206003,4.13485832406976,2,1,1,3.7717007044999997,3.788186879,3.75521453
3,3,0,1,5.129899358298986,5.274581263968051,5.219772577166887,4.4861494639333594,5.227317461075515,0,0,0,3.82201699,3.829550882,3.814483098
4,4,1,1,5.162381011192429,5.291809333943183,5.286965295119276,4.483399380444189,5.400014276582875,0,0,0,3.7159727055,3.676867373,3.755078038
5,1,0,0,5.301285759532975,5.403756075124219,5.359209724799025,4.8587188938051264,5.603422517631359,0,0,0,3.854747406,3.828320427,3.881174385
6,2,1,0,5.205519156880561,5.277763084962665,5.326002820383915,4.707658824459758,5.534156039439336,0,0,0,3.984725717,4.051427621,3.918023813
7,3,0,1,5.1378259291908845,5.195724695179641,5.242591391698354,4.719676885373858,5.154059552003683,0,0,0,3.8139681955,3.768292727,3.859643664
8,4,1,1,5.033430960921573,5.125998753868991,5.186542213670741,4.398467992331258,4.8969402141391045,0,0,0,3.8970337730000004,3.913082961,3.880984585
9,1,0,0,5.203929199716373,5.2928360763360445,5.306119846239648,4.698763727969721,5.527234716257809,0,0,0,3.8203832479999997,3.97179373,3.668972766
10,2,1,0,5.11164187027098,5.183167560349184,5.263697860868271,4.542267488642689,5.176933677865981,0,0,0,3.928933227,3.924257444,3.93360901
11,3,0,1,5.320081027206263,5.457826466111363,5.395603956841414,4.730624541342278,5.560211999260178,0,0,0,3.8551390254999998,3.829488899,3.880789152
12,4,1,1,5.282724588600233,5.389133873305603,5.404041821916148,4.680423190080326,5.6173675122262665,0,0,0,3.959351918,3.871752443,4.046951393
13,1,0,0,5.152490161815265,5.2496530916331725,5.298556557302244,4.520179782891924,5.410922302723276,0,0,0,3.866909788,3.846887055,3.886932521
14,2,1,0,5.060521395237367,5.1783536054034105,5.197020181098592,4.388527597729713,5.452132389576816,0,0,0,3.906651451,3.907494793,3.905808109
15,3,0,1,5.104524545259598,5.172269930220749,5.289011477852692,4.470818880992253,5.353376431440935,0,0,0,3.8430293255,3.917856483,3.768202168
16,4,1,1,5.24801933220964,5.3748956907982945,5.315341153938682,4.71030600574258,5.497974606192377,0,0,0,3.8450613615,3.960980505,3.729142218
17,1,0,0,5.053429961563226,5.105142431893616,5.1917565349519155,4.575530545998453,5.399102736604759,0,0,0,3.8692441005,3.906518368,3.831969833
18,2,1,0,5.101421829339759,5.212095931006752,5.192118350509879,4.557774308275168,5.44272942757752,0,0,0,3.799286037,3.838378575,3.760193499
19,3,0,1,4.9528369441149875,4.987119721334728,5.0878358166682744,4.534991243164764,5.143267191945846,0,0,0,3.981320756,3.931219315,4.031422197
