run_id,pattern_id,agent_id,dept_id,is_proximal,has_informal,sum_interaction,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,output_score_ave,output_score_dept0,output_score_dept1,position,sum_active_interaction,sum_passive_interaction
1,1,0,0,0,0,0,5.358646680746274,5.446734151530044,5.407098713055481,4.981329526340151,5.7450929454605255,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,1,0,0,0,0,5.013415985938498,5.003938571087821,5.460686050468429,3.998218079920696,5.341427219095251,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,2,0,0,0,0,4.596854776597425,4.769176161283132,4.668930315884837,3.9117143642030094,4.384619419768927,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,3,0,0,0,0,5.080696409461658,5.183753635857901,5.101839121623363,4.722191735228945,5.095076367703981,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,4,0,0,0,0,5.179955080430814,5.16039371401439,5.313636096107325,4.926716809768223,5.860807300178278,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,5,0,0,0,0,5.326754896191711,5.586748805403738,5.507092047267761,4.125986482711511,5.316170818264345,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,6,0,0,0,0,4.9549510107059564,5.037045269338135,4.926766160985077,4.774432884158135,5.791083954839289,3.7971045355,3.773598298,3.820610773,Department Leader,0,0
1,1,7,1,0,0,0,5.394063240616765,5.367351722243242,5.650993551742595,4.874693736443725,5.501580894029371,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,8,1,0,0,0,4.944207857047475,4.874141260511754,5.344750238874442,4.219808755725048,4.716883724397516,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,9,1,0,0,0,5.183596065824762,5.304385975304331,5.155507930320324,4.886765320229738,5.289894699666134,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,10,1,0,0,0,5.053884468554922,4.904564108643399,5.370328715806768,4.763475638035183,5.654446434678745,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,11,1,0,0,0,5.551537336175008,5.601484958144594,5.689893866440614,5.07886256631317,5.804302390357041,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,12,1,0,0,0,5.345109786465976,5.4209504177438586,5.424667165713072,4.93195400772243,5.5960352291167155,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,13,1,0,0,0,5.195004873372688,5.262030201873025,5.290585754479802,4.770906831955073,5.390038205770969,3.7971045355,3.773598298,3.820610773,Department Leader,0,0
2,2,0,0,1,0,0,4.704106500365683,5.2335041601859835,4.49140528833978,3.612216348965216,4.009279266110723,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,1,0,1,0,0,5.120906545700055,5.400489612349041,5.323336462691199,3.8098208727737624,3.7894184268927162,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,2,0,1,0,0,5.48323204195037,5.4830578195379,5.651321195723148,5.0915466837179535,5.706650990310987,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,3,0,1,0,0,5.286822037246009,5.415509756604184,5.584888216421267,4.205271127762546,5.709031376269298,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,4,0,1,0,0,5.0759043906059205,4.919076865604511,5.3061939065480175,5.0090447617452645,5.669550567713025,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
