run_id,pattern_id,is_proximal,has_informal,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,sum_sum_interaction,sum_sum_active_interaction,sum_sum_passive_interaction,output_score_ave,output_score_dept0,output_score_dept1
1,1,0,0,5.155619890580709,5.2087642109270975,5.308055409197849,4.640504052768216,5.391961400237649,0,0,0,3.7971045355,3.773598298,3.820610773
2,2,1,0,5.1486610334313125,5.27195066163731,5.261228677667278,4.516134312262737,5.043778188776296,0,0,0,3.7717007044999997,3.788186879,3.75521453
3,3,0,1,4.554414777733284,4.597443677565747,4.734937818569995,4.0041076496169055,4.491975933511147,0,0,0,3.82201699,3.829550882,3.814483098
4,4,1,1,5.192233960756634,5.254824307611635,5.3588990686887685,4.61557766834999,5.412282021410199,0,0,0,3.7159727055,3.676867373,3.755078038
5,1,0,0,5.120031418205469,5.239550681258089,5.262763090214457,4.428433061026636,5.296891401695393,0,0,0,3.854747406,3.828320427,3.881174385
6,2,1,0,5.0604997730890355,5.230368160226483,5.130135804048067,4.388410539438948,5.264231354942868,0,0,0,3.984725717,4.051427621,3.918023813
7,3,0,1,5.287312031760473,5.439445116523187,5.296439873055212,4.809614481117946,5.588377322519075,0,0,0,3.8139681955,3.768292727,3.859643664
8,4,1,1,5.229424689839543,5.35326593304773,5.298182816375211,4.697465331631752,5.392861594982731,2,1,1,3.8970337730000004,3.913082961,3.880984585
9,1,0,0,5.165024337331261,5.227299068201992,5.35897583091066,4.525646659700476,5.185371555136606,0,0,0,3.8203832479999997,3.97179373,3.668972766
10,2,1,0,5.141755627879303,5.224333584135875,5.255604540684405,4.628374295897684,5.354147580681813,0,0,0,3.928933227,3.924257444,3.93360901
11,3,0,1,5.252372403026219,5.310500964850006,5.322816543157788,4.91361705724786,5.561560401931048,0,0,0,3.8551390254999998,3.829488899,3.880789152
12,4,1,1,5.186472563444896,5.3394618489153345,5.318486619135874,4.419471910421303,5.4564178294842,0,0,0,3.959351918,3.871752443,4.046951393
13,1,0,0,5.239438337119971,5.312424526302455,5.366020384491045,4.725121659040016,5.502604000942512,0,0,0,3.866909788,3.846887055,3.886932521
14,2,1,0,5.23475204323537,5.43671568448638,5.240479185342568,4.615497787898882,5.5635460428550925,4,2,2,3.906651451,3.907494793,3.905808109
15,3,0,1,5.227447230932244,5.320835806767723,5.316958681283632,4.738421452605905,5.51581776134276,0,0,0,3.8430293255,3.917856483,3.768202168
16,4,1,1,5.273431041081014,5.41956143771712,5.303603920862431,4.764636465016055,5.663662198948111,0,0,0,3.8450613615,3.960980505,3.729142218
17,1,0,0,5.074955513830638,5.166850001637983,5.282432287743022,4.315159577946365,4.94057447257886,0,0,0,3.8692441005,3.906518368,3.831969833
18,2,1,0,5.2107322709189114,5.31740142376825,5.348456039365979,4.569369352661072,5.44884841252522,0,0,0,3.799286037,3.838378575,3.760193499
19,3,0,1,5.15511853410664,5.267634108981371,5.297142658355756,4.486182186234506,5.230719232682125,0,0,0,3.981320756,3.931219315,4.031422197
20,4,1,1,5.21971729298452,5.339957972154812,5.273540239644228,4.733408379934334,5.585989154390873,2,1,1,3.8730358860000003,3.897420741,3.848651031
21,1,0,0,5.088039913992619,5.205099809548783,5.150809663928378,4.590397477474027,5.256656534056238,0,0,0,3.7832948615,3.687644295,3.878945428
22,2,1,0,5.157036205221997,5.3246770669812795,5.169070054617393,4.626034638021559,5.4357642082986075,0,0,0,3.845862563,3.847708467,3.844016659
23,3,0,1,4.814126323750756,4.915752832919661,4.893300980764195,4.324505929879352,5.0273964392328825,0,0,0,3.9312078235000003,3.929152333,3.933263314
24,4,1,1,5.163392288557001,5.366260518208571,5.172215517474846,4.534200065460661,5.576316430888354,0,0,0,4.0233317825,4.065611329,3.981052236
25,1,0,0,5.213586900565987,5.32778437079939,5.320297417066492,4.6220032846979375,5.408888724043573,0,0,0,3.8194070655,3.842342864,3.796471267
26,2,1,0,4.831795339594338,4.904415971945636,4.971346504477664,4.288314057812689,4.789493472094185,2,1,1,3.9012289615,3.842006909,3.960451014
