run_id,pattern_id,is_proximal,has_informal,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,sum_sum_interaction,sum_sum_active_interaction,sum_sum_passive_interaction,output_score_ave,output_score_dept0,output_score_dept1
1,1,0,0,5.215806660169041,5.302001049902336,5.363180480488006,4.61335124355823,5.551121975239025,0,0,0,3.7971045355,3.773598298,3.820610773
2,2,1,0,5.290102641009648,5.4049131560830554,5.384303371442608,4.7258693914458565,5.499946444266933,0,0,0,3.7717007044999997,3.788186879,3.75521453
3,3,0,1,5.076957351339848,5.245983712341933,5.207549109303806,4.265164166417685,4.895503306446339,0,0,0,3.82201699,3.829550882,3.814483098
4,4,1,1,5.297846869538176,5.442195956943947,5.367611908469146,4.702014516481932,5.660026096491216,0,0,0,3.7159727055,3.676867373,3.755078038
5,1,0,0,5.136538811883054,5.246818697474017,5.273907560690277,4.485172074559972,5.3558345659503255,0,0,0,3.854747406,3.828320427,3.881174385
6,2,1,0,4.995137763049878,5.120715687951127,5.171524845968511,4.20683412820266,5.004587694434158,0,0,0,3.984725717,4.051427621,3.918023813
7,3,0,1,5.3098456124997355,5.441891313840679,5.390101541174839,4.726444674901664,5.638321718629242,0,0,0,3.8139681955,3.768292727,3.859643664
8,4,1,1,5.244592666445169,5.3088904351089425,5.394211483290784,4.702588787814079,5.523418971093081,0,0,0,3.8970337730000004,3.913082961,3.880984585
9,1,0,0,4.98269647001294,5.043644369748428,5.155484539701857,4.3966806081990075,4.855651646506842,0,0,0,3.8203832479999997,3.97179373,3.668972766
10,2,1,0,5.145077390495124,5.255670260867428,5.31941731646362,4.406505618785056,5.282883467699569,0,0,0,3.928933227,3.924257444,3.93360901
11,3,0,1,5.285697212861272,5.409991685362873,5.359216254258186,4.741269365430336,5.67645264047303,0,0,0,3.8551390254999998,3.829488899,3.880789152
12,4,1,1,5.154847501380701,5.248243127753812,5.28597567016068,4.56869489510808,5.420588283427979,0,0,0,3.959351918,3.871752443,4.046951393
13,1,0,0,5.157111845885509,5.284607160267586,5.257530022536387,4.540316823887224,5.277623076678872,0,0,0,3.866909788,3.846887055,3.886932521
14,2,1,0,5.257152370235979,5.342857304787325,5.395257257923815,4.677792828643659,5.517719637877859,2,1,1,3.906651451,3.907494793,3.905808109
15,3,0,1,5.168470251413352,5.213390940112213,5.326322852714016,4.665385448948543,5.311109948984831,0,0,0,3.8430293255,3.917856483,3.768202168
16,4,1,1,5.217142581415347,5.360709011798771,5.309301998639961,4.5714046500743075,5.660750960728104,0,0,0,3.8450613615,3.960980505,3.729142218
17,1,0,0,4.631990666535465,4.6888558300190795,4.807987557646585,4.050735763492015,4.306710747273671,0,0,0,3.8692441005,3.906518368,3.831969833
18,2,1,0,5.1450451835290725,5.189449752634659,5.308795776221683,4.629746759929554,5.380380817200897,0,0,0,3.799286037,3.838378575,3.760193499
19,3,0,1,5.183267914971523,5.301741939469481,5.298836455237465,4.558185914190457,5.409787074288547,0,0,0,3.981320756,3.931219315,4.031422197
20,4,1,1,5.276906553702132,5.341295962637521,5.397936373258694,4.801335414597316,5.573874536373965,0,0,0,3.8730358860000003,3.897420741,3.848651031
21,1,0,0,5.1064053206383875,5.172224860653861,5.25097231749109,4.571623707935663,5.072475559405577,0,0,0,3.7832948615,3.687644295,3.878945428
22,2,1,0,5.282605194587086,5.364583937430071,5.348450654707618,4.8830295591102315,5.6360600267297665,0,0,0,3.845862563,3.847708467,3.844016659
23,3,0,1,4.916711714453141,4.982306456502276,5.112792300716167,4.2624061203586745,4.985147196305038,0,0,0,3.9312078235000003,3.929152333,3.933263314
24,4,1,1,5.071546378894754,5.235312918729458,5.185476423883645,4.314409987749899,5.169692152881001,0,0,0,4.0233317825,4.065611329,3.981052236
25,1,0,0,5.04244683390024,5.1786880636086305,5.178421579461848,4.316448738464649,5.349695610801963,0,0,0,3.8194070655,3.842342864,3.796471267
26,2,1,0,5.183439291870385,5.32748650805568,5.218946105978582,4.668448410395373,5.316706422307461,0,0,0,3.9012289615,3.842006909,3.960451014
27,3,0,1,5.334726508624862,5.449418909158809,5.436828026922712,4.752412430994703,5.446148950597419,0,0,0,3.9081765795,3.909508459,3.9068447
28,4,1,1,5.061693204357971,5.206028785495882,5.1067391586239514,4.5235792343236145,5.1531425554537735,0,0,0,3.9246489415,3.934314837,3.914983046
29,1,0,0,5.190811816009718,5.314414786177145,5.242917131088276,4.698423836990799,5.511756782781883,0,0,0,3.932269667,4.007666762,3.856872572
30,2,1,0,5.208621641613109,5.342384926408313,5.243509943409088,4.725925749703551,5.615480337053318,0,0,0,3.9065297755,4.051522106,3.761537445
31,3,0,1,5.190143507854541,5.298892404547102,5.378136115964759,4.425247398853011,5.584005286297347,0,0,0,3.9162320084999998,3.865047267,3.96741675
32,4,1,1,5.242425005676428,5.370388958017491,5.366223847308139,4.569669184845913,5.633481074263542,4,2,2,3.8084847005,3.776252243,3.840717158
33,1,0,0,5.169785163403496,5.293790772488074,5.277249457698123,4.547018316128968,5.619332099532207,0,0,0,3.9485765,4.024660358,3.872492642
34,2,1,0,5.126872711185192,5.257937278121944,5.287619238406724,4.358603780191359,5.4292159152372275,0,0,0,3.9798989125,3.951865004,4.007932821
35,3,0,1,5.190204065968802,5.261359642329914,5.307311988028563,4.703485518746027,5.448676430995175,0,0,0,3.9782734535,3.956979384,3.999567523
36,4,1,1,5.1966293761306614,5.317579277420684,5.248281612688148,4.7132577869597965,5.447612084360011,8,4,4,3.9635805604999996,3.872579586,4.054581535
37,1,0,0,5.001454816853662,5.036522067116953,5.154596180403374,4.538923217781133,4.994022194422397,0,0,0,3.8880691699999996,3.918659789,3.857478551
38,2,1,0,5.254882803837611,5.362978911546653,5.374491255181222,4.651508094242058,5.509850603642483,0,0,0,3.877235802,3.939930676,3.814540928
39,3,0,1,5.06231583047977,5.178481969009751,5.216806373200122,4.353339481875673,5.32578978472593,0,0,0,3.9434173804999997,4.010726964,3.876107797
40,4,1,1,5.292121061642499,5.427764525583201,5.4042352234905575,4.623590958841589,5.5277092684450695,0,0,0,3.8839193355,3.890433788,3.877404883
41,1,0,0,5.175580283684434,5.242895292776557,5.222826914821431,4.863393117088411,5.406079877502918,0,0,0,3.880104973,3.739575341,4.020634605
42,2,1,0,5.098448427437643,5.275223725958894,5.212021091170592,4.303119649830336,5.127158384698924,0,0,0,3.7995771215,3.762319341,3.836834902
43,3,0,1,5.1239157365132275,5.187026469781742,5.231098066390651,4.684491433660367,5.365354504595898,0,0,0,3.868953801,3.648104161,4.089803441
44,4,1,1,5.13116930109377,5.261519520629432,5.186949368699676,4.60996515140634,5.2418343398855844,0,0,0,3.9551942909999998,4.065929057,3.844459525
45,1,0,0,5.189114548894197,5.255877418272031,5.329065427238495,4.662273891290662,5.556431433368966,0,0,0,3.8003152460000003,3.84059885,3.760031642
46,2,1,0,5.14698311315495,5.247458548924705,5.233304727653366,4.644139705349376,5.493408285947468,0,0,0,3.8828529115,3.844247025,3.921458798
47,3,0,1,5.121343538784326,5.2506150276368455,5.27262457813044,4.380539980419167,5.163243559485883,0,0,0,3.8529358545,3.888226717,3.817644992
48,4,1,1,5.242378768668861,5.376615265125699,5.298198840251403,4.709422445605749,5.591584293392344,0,0,0,3.91600144,3.996329635,3.835673245
49,1,0,0,5.254127870018006,5.349929036087883,5.293340516562303,4.875228196538346,5.628243950439907,0,0,0,3.9840142934999996,3.946256659,4.021771928
50,2,1,0,5.1774763049731884,5.258606498421586,5.355923598324787,4.517708706807596,5.487449870288914,0,0,0,3.911844925,3.928992955,3.894696895
51,3,0,1,5.219781884663367,5.335324164720818,5.346434073766707,4.577633269916547,5.474965529034016,0,0,0,3.913868206,3.910028751,3.917707661
52,4,1,1,5.087549462266557,5.234227432340177,5.219945481332238,4.338591507559105,5.01261674059731,0,0,0,4.012074619,4.153444498,3.87070474
53,1,0,0,5.286733793257199,5.40428581881294,5.370271803790887,4.739155692011375,5.584998674962571,0,0,0,3.8731741025,3.959516687,3.786831518
54,2,1,0,5.219115085707656,5.309385183874828,5.368447500625443,4.599862489731301,5.54027878249306,0,0,0,3.7876717725000004,3.833797221,3.741546324
55,3,0,1,5.126776227264863,5.202274649926318,5.3261302154684795,4.4351216534720574,5.278488126858853,0,0,0,3.9147876630000003,3.91760034,3.911974986
56,4,1,1,5.288631510388605,5.354557020730348,5.367273202823916,4.907357697014314,5.6685600959800535,0,0,0,3.862142412,3.935940385,3.788344439
57,1,0,0,5.1635057785126195,5.322506080750086,5.223132281081075,4.547376365807155,5.260758835415537,0,0,0,3.9652739744999996,4.011959931,3.918588018
58,2,1,0,5.120420476254689,5.252667392710948,5.132998805898818,4.6943302910496145,5.454910569870611,0,0,0,3.8982765745,4.004562047,3.791991102
59,3,0,1,5.15477622080254,5.174214941391511,5.315487374612153,4.7214673668132,5.470267641200765,0,0,0,3.8040767405,3.829725425,3.778428056
60,4,1,1,5.127287474991731,5.243447861318379,5.203936907156235,4.599957640961274,5.346557871967436,0,0,0,3.8915789,4.024573871,3.758583929
61,1,0,0,5.214239862004325,5.319894024324015,5.324142714244503,4.640837386484837,5.551201102774428,0,0,0,3.8863832455000002,3.914429687,3.858336804
62,2,1,0,5.147190441862846,5.239315518052696,5.2262219194865,4.686408432171435,5.440109487043709,0,0,0,3.9178135139999997,3.948876139,3.886750889
63,3,0,1,5.229591526443751,5.363769009954569,5.29061362115494,4.6846741882518526,5.55184711755929,0,0,0,3.9312160105,3.895843845,3.966588176
64,4,1,1,5.2633711868592625,5.340436786926742,5.398104970017641,4.717795559287277,5.621164869004043,0,0,0,3.7862864575,3.841252502,3.731320413
65,1,0,0,5.062622979468466,5.160131492801059,5.164879848378429,4.531498078680768,5.07529933303986,0,0,0,3.9100594954999996,3.990796534,3.829322457
66,2,1,0,5.196380226276479,5.2530921267444635,5.374916368418801,4.6096601932071,5.602710021354547,2,1,1,3.9383359425,3.948180606,3.928491279
67,3,0,1,5.263822257559754,5.300516102757811,5.425044409060809,4.777555701796457,5.479004846783466,4,2,2,3.906638308,3.832328608,3.980948008
68,4,1,1,4.826138411100852,4.910484391758096,4.992953763640549,4.183864646536504,4.776330971434027,2,1,1,3.8913964925,3.879974458,3.902818527
69,1,0,0,4.98050971393827,5.12005860681188,5.126466756362879,4.221296602993352,5.073591360748098,0,0,0,3.8649801445,3.817087452,3.912872837
70,2,1,0,5.120996844433423,5.200267078927844,5.303377705208619,4.457630799141369,5.466298329731715,0,0,0,3.8242108244999997,3.816891836,3.831529813
71,3,0,1,5.3021691402024596,5.391214127882768,5.366914659084206,4.883961299770797,5.600975542002866,0,0,0,3.8116819825,3.842093863,3.781270102
72,4,1,1,5.277791039117867,5.323276213867184,5.383965008893138,4.893596252060948,5.662745614091568,0,0,0,4.010079421,4.017769429,4.002389413
73,1,0,0,5.1747342461269685,5.253746855838424,5.291864173736905,4.6643932525694165,5.552643721005089,0,0,0,3.9406782115,3.88871458,3.992641843
74,2,1,0,5.102781563200591,5.162693610341303,5.22764316052408,4.631701694690315,5.46897288868506,0,0,0,4.056299989499999,4.219622057,3.892977922
75,3,0,1,5.3300034289872045,5.440244821224303,5.386975809254836,4.866343698318103,5.547279992465989,0,0,0,3.927750916,3.931922886,3.923578946
76,4,1,1,5.262803018801927,5.333356831853123,5.348235605502754,4.851798877346416,5.649975188025427,0,0,0,3.9015356165,3.842103241,3.960967992
77,1,0,0,5.242652713136278,5.306119963819134,5.351402705962629,4.7985009778262215,5.4266489366611745,0,0,0,3.8790808555,3.813178482,3.944983229
78,2,1,0,5.113468355763237,5.204824261989842,5.246209312625213,4.529671737738808,5.1056233894314085,0,0,0,3.83429666,3.816949585,3.851643735
79,3,0,1,5.243922408560908,5.293095087778751,5.377806582710423,4.784007964558513,5.509330473961845,0,0,0,3.796043627,3.76864708,3.823440174
80,4,1,1,5.249774869702438,5.3493222931686235,5.356054768325602,4.703146169183166,5.596642120122737,0,0,0,3.8798870880000003,3.865427947,3.894346229
81,1,0,0,5.144430804304831,5.159044745478867,5.294705030811572,4.749949118933654,5.325630067614355,0,0,0,3.815878605,3.77758597,3.85417124
82,2,1,0,5.269751644468343,5.339656057926581,5.343349615682774,4.888309804593298,5.5858186727703245,0,0,0,3.877595709,3.8642789,3.890912518
83,3,0,1,5.190600698824134,5.342013376194351,5.301291888787146,4.478083223466457,5.383207637550185,0,0,0,3.8128997905,3.784878057,3.840921524
84,4,1,1,5.200745832117477,5.300367240105189,5.322086767018351,4.6187527600522955,5.622927086824622,0,0,0,3.8991800679999997,3.804229044,3.994131092
85,1,0,0,5.272895332578837,5.34339347175883,5.38753053103145,4.7939187853161,5.658455167413293,0,0,0,3.81285863,3.858285373,3.767431887
86,2,1,0,5.280820342564992,5.443934038833476,5.379055945280066,4.562262847424366,5.479069520215735,0,0,0,3.7986713749999996,3.847070776,3.750271974
87,3,0,1,5.027494965589023,5.168702039455282,5.097547562144536,4.440417685360716,5.288846066828294,0,0,0,3.8844645305,3.970221861,3.7987072
88,4,1,1,5.33526152906649,5.400075627418761,5.473507974800499,4.818244193963655,5.702721389438927,2,1,1,3.8776939855,3.951775243,3.803612728
89,1,0,0,5.214561593743187,5.314305269806733,5.352492631636183,4.593491477135556,5.318965123219883,0,0,0,3.8110939405,3.785197619,3.836990262
90,2,1,0,5.168368398846837,5.346460310683118,5.205879417203692,4.5465669538386635,5.386334872189289,0,0,0,3.838896306,3.846821686,3.830970926
91,3,0,1,5.1905937331130785,5.225671025741138,5.342852977902257,4.7300902840541506,5.33145582909232,0,0,0,3.865561905,3.913607181,3.817516629
92,4,1,1,5.3008329999907975,5.395300035973748,5.395771895779175,4.795907801869069,5.469358935031552,0,0,0,3.8752340050000003,3.963140858,3.787327152
93,1,0,0,5.236249586275455,5.387364810002798,5.32621884758094,4.572975638713957,5.443883745355305,0,0,0,3.9502427445,4.059791319,3.84069417
94,2,1,0,4.973736129905144,5.074915856852646,5.1563562130920015,4.244083421626646,4.660613263498575,0,0,0,3.9579009889999996,3.989231748,3.92657023
95,3,0,1,5.171971756763712,5.250360741620507,5.345427634750699,4.532074420223692,5.273368017764424,0,0,0,3.820308241,3.79795365,3.842662832
96,4,1,1,4.984477874118509,5.029736834403524,5.123882870885018,4.523422667474937,5.129766686112276,0,0,0,3.864994452,3.885768917,3.844219987
97,1,0,0,4.933376981801077,4.9443281701023505,5.116530325950515,4.473165613881904,5.060696421253617,0,0,0,3.9062886565,3.881866059,3.930711254
98,2,1,0,5.035096379513867,5.089807205931414,5.22324054851065,4.431960839268735,5.26489470015065,0,0,0,3.9181402999999997,4.016739743,3.819540857
99,3,0,1,5.213389632542815,5.311295844577283,5.307850106879984,4.699263222986011,5.399803114540126,0,0,0,3.7620377735,3.777826716,3.746248831
100,4,1,1,5.2157140382777225,5.330624306067129,5.3046029384281885,4.663575801225082,5.529422145712937,0,0,0,3.8184740794999996,3.82262488,3.814323279
