run_id,pattern_id,is_proximal,has_informal,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,sum_sum_interaction,sum_sum_active_interaction,sum_sum_passive_interaction,output_score_ave,output_score_dept0,output_score_dept1
1,1,0,0,5.213965524276992,5.303539094512459,5.354488262750135,4.617358423799922,5.500856035138573,0,0,0,3.7971045355,3.773598298,3.820610773
2,2,1,0,5.213599283805644,5.295979203432777,5.337515689104332,4.677321245893979,5.294658935248136,0,0,0,3.7717007044999997,3.788186879,3.75521453
3,3,0,1,4.9721634387956195,5.084927053534303,5.104725076729382,4.32456210606746,4.947084468988199,0,0,0,3.82201699,3.829550882,3.814483098
4,4,1,1,5.217294507950937,5.321098521165496,5.329990598882342,4.6429249228006455,5.530317315168801,0,0,0,3.7159727055,3.676867373,3.755078038
5,1,0,0,5.137501308929316,5.246297475418388,5.251086049785945,4.5460817474633,5.374998982258892,0,0,0,3.854747406,3.828320427,3.881174385
6,2,1,0,5.091826832854524,5.210733080880166,5.222070428702655,4.431206365131966,5.299656194969818,6,3,3,3.984725717,4.051427621,3.918023813
7,3,0,1,5.258178792068044,5.376679059733634,5.31665983798804,4.766222215257945,5.522817006810375,0,0,0,3.8139681955,3.768292727,3.859643664
8,4,1,1,5.151603061437252,5.259747817955953,5.2523095827182695,4.592186908892111,5.333477951619211,2,1,1,3.8970337730000004,3.913082961,3.880984585
9,1,0,0,5.135388475611331,5.218502784479479,5.263635373433116,4.586802787422719,5.200756072210964,0,0,0,3.8203832479999997,3.97179373,3.668972766
10,2,1,0,5.2046639232687255,5.301768506710416,5.346869957518763,4.581536093026899,5.446828075049599,0,0,0,3.928933227,3.924257444,3.93360901
11,3,0,1,5.214897549996521,5.2896129253175515,5.318334474326142,4.749398600597649,5.439709543158444,2,1,1,3.8551390254999998,3.829488899,3.880789152
12,4,1,1,5.205567818507338,5.333771466202582,5.289657773950525,4.624746979387497,5.496972510598144,0,0,0,3.959351918,3.871752443,4.046951393
13,1,0,0,5.138828709206628,5.249326208756273,5.248800111870712,4.550736271008165,5.287071896358581,0,0,0,3.866909788,3.846887055,3.886932521
14,2,1,0,5.259229060684888,5.388097703906921,5.340575839413048,4.682813980653083,5.5585334502103025,6,3,3,3.906651451,3.907494793,3.905808109
15,3,0,1,5.188885429600161,5.27436744933732,5.292910049974675,4.689715256181479,5.383035980040677,0,0,0,3.8430293255,3.917856483,3.768202168
