run_id,pattern_id,is_proximal,has_informal,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,sum_sum_interaction,sum_sum_active_interaction,sum_sum_passive_interaction,output_score_ave,output_score_dept0,output_score_dept1
1,1,0,0,5.244394332247195,5.339553739071438,5.359756676979839,4.6897373073982935,5.544655923633032,0,0,0,3.7971045355,3.773598298,3.820610773
2,2,1,0,5.2234686373353,5.314027373746773,5.3409289143705125,4.67771844835205,5.366274723501251,0,0,0,3.7717007044999997,3.788186879,3.75521453
3,3,0,1,5.053650079953006,5.146353898427553,5.181886528018135,4.47632024571073,5.168121105809916,0,0,0,3.82201699,3.829550882,3.814483098
4,4,1,1,5.274312925994395,5.375953562379203,5.375061083769358,4.734311982031727,5.576160148955352,4,2,2,3.7159727055,3.676867373,3.755078038
5,1,0,0,5.155743850861947,5.2759098905491575,5.256327865887341,4.560549696741066,5.389638795938408,0,0,0,3.854747406,3.828320427,3.881174385
6,2,1,0,5.110098874117731,5.237604054790746,5.239081729080202,4.426623337186249,5.270357598326262,4,2,2,3.984725717,4.051427621,3.918023813
7,3,0,1,5.24247089490775,5.358671272292635,5.319750380503985,4.713550963028546,5.500596684734078,0,0,0,3.8139681955,3.768292727,3.859643664
8,4,1,1,5.193567044978885,5.295494384562206,5.2877679779568885,4.66798284928025,5.406094254842409,2,1,1,3.8970337730000004,3.913082961,3.880984585
9,1,0,0,5.128244954014619,5.212574382413636,5.2578926799148755,4.57274530838364,5.185859037465653,0,0,0,3.8203832479999997,3.97179373,3.668972766
10,2,1,0,5.199412395993656,5.312089539632476,5.326398122523016,4.565080936508696,5.418763845289744,0,0,0,3.928933227,3.924257444,3.93360901
11,3,0,1,5.204959177635993,5.280347874825547,5.305385257185464,4.744465567118562,5.410598865722674,4,2,2,3.8551390254999998,3.829488899,3.880789152
12,4,1,1,5.223622128051162,5.357594936426041,5.300234836621476,4.642940716262461,5.511232806906363,2,1,1,3.959351918,3.871752443,4.046951393
