run_id,pattern_id,agent_id,dept_id,is_proximal,has_informal,sum_interaction,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,output_score_ave,output_score_dept0,output_score_dept1,position,sum_active_interaction,sum_passive_interaction
1,1,0,0,0,0,0,5.410803230605146,5.499617148858395,5.474450819522095,4.995850435039183,5.685950868935642,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,1,0,0,0,0,5.3019943957367,5.386382613518854,5.402837503161922,4.813529158398051,5.64742910043159,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,2,0,0,0,0,5.117587387500911,5.136948988867926,5.337626414569073,4.54607818690749,5.482508320286939,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,3,0,0,0,0,5.157491106809208,5.332145188928727,5.168349477180425,4.608192662917809,5.560121012182471,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,4,0,0,0,0,5.2668244180048704,5.3690867722343905,5.3941570849410985,4.6629277991317775,5.661040616869691,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,5,0,0,0,0,5.341914011360671,5.550822267211788,5.521187560941589,4.296884294785173,5.617080950527261,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,6,0,0,0,0,5.3024106486060205,5.399926527324616,5.4351300576345745,4.700184391383609,5.6776825808563665,3.7971045355,3.773598298,3.820610773,Department Leader,0,0
1,1,7,1,0,0,0,5.217969408335006,5.394986604879938,5.298556293280167,4.498881753828166,5.503506479796794,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,8,1,0,0,0,5.163387788313716,5.306014392214077,5.2293126770127945,4.581683236314782,5.349850554418381,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,9,1,0,0,0,5.277930000277197,5.337761479260263,5.387288942549664,4.843264698025576,5.653861196399556,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,10,1,0,0,0,5.222348497121228,5.196177193649889,5.376190502726327,4.941897727790013,5.555316506629758,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,11,1,0,0,0,5.436889527790122,5.512481653044428,5.578181536801445,4.880431797667451,5.711117932647727,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,12,1,0,0,0,5.041152455398908,5.092416821811356,5.15712772674673,4.616750389683314,5.415643594753835,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,13,1,0,0,0,5.162817775601021,5.238984695195487,5.276196880649837,4.669765771703714,5.104073216126435,3.7971045355,3.773598298,3.820610773,Department Leader,0,0
2,2,0,0,1,0,0,5.204618197226994,5.38654725333896,5.294735377545659,4.448557608147545,5.2056300162514555,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,1,0,1,0,0,5.31096451119404,5.4479621158842555,5.3837615128645595,4.730112026558852,5.353055423844679,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,2,0,1,0,0,5.279394785049828,5.3273385703149465,5.446644890907302,4.7453131822536925,5.4897356080514825,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,3,0,1,0,0,5.085668771098972,5.161010126807848,5.182517624262169,4.633664046591555,5.434570275389887,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,4,0,1,0,0,5.161208908459109,5.132765010709172,5.378230240606715,4.740157493364504,5.489065113746775,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,5,0,1,0,0,5.099357655044667,5.152281622199085,5.250355175657035,4.588258205485887,5.161513780062764,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,6,0,1,0,0,5.298067653430992,5.486980700789123,5.386435155112103,4.525137674100673,5.608777851681373,3.7717007044999997,3.788186879,3.75521453,Department Leader,0,0
2,2,7,1,1,0,0,5.045236266782825,5.168261659021465,5.129800508542373,4.4788435259612935,5.1955322975341725,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,8,1,1,0,0,5.243550493354507,5.260232751914146,5.39184268867749,4.8474885952552995,4.94441049025814,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,9,1,1,0,0,5.437730725422,5.536946429138709,5.512209344318308,4.966300170180491,5.705572383586486,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,10,1,1,0,0,5.18980537493744,5.276498556091344,5.364066352384943,4.523116884098218,5.096018916102177,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,11,1,1,0,0,5.282550041346558,5.349243129346939,5.443684602057044,4.7064901356876145,5.52600704982497,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,12,1,1,0,0,5.163857053519666,5.3164800430487995,5.161514389927959,4.711454299979578,5.402463247643715,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,13,1,1,0,0,5.3265504858266,5.393835263850033,5.447206938323515,4.8431644292635,5.515493675039443,3.7717007044999997,3.788186879,3.75521453,Department Leader,0,0
