run_id,pattern_id,is_proximal,has_informal,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,sum_sum_interaction,sum_sum_active_interaction,sum_sum_passive_interaction,output_score_ave,output_score_dept0,output_score_dept1
1,1,0,0,5.262149220580492,5.365711644700306,5.370096930536237,4.699583958324309,5.575194828312108,0,0,0,3.7971045355,3.773598298,3.820610773
2,2,1,0,5.238430158116097,5.322442716168666,5.356868961711159,4.710035275569913,5.430774030446242,0,0,0,3.7717007044999997,3.788186879,3.75521453
3,3,0,1,5.153497140396951,5.256135942599914,5.271276269907764,4.570762764929496,5.30335014026967,0,0,0,3.82201699,3.829550882,3.814483098
4,4,1,1,5.290728719041948,5.400179413332716,5.378293486785475,4.758058844768074,5.608935774464383,4,2,2,3.7159727055,3.676867373,3.755078038
5,1,0,0,5.162886337393243,5.283181732407371,5.255040821021917,4.586973023883952,5.408188274787011,0,0,0,3.854747406,3.828320427,3.881174385
6,2,1,0,5.12001869432347,5.239051233703599,5.260870914086629,4.43426589673571,5.27158284700294,4,2,2,3.984725717,4.051427621,3.918023813
7,3,0,1,5.233502667537205,5.342516503446524,5.32441248199374,4.694338259410666,5.483040557177079,0,0,0,3.8139681955,3.768292727,3.859643664
8,4,1,1,5.186395516006754,5.283940074865101,5.285685010273224,4.6620863528099505,5.408740786814344,0,0,0,3.8970337730000004,3.913082961,3.880984585
9,1,0,0,5.120889077351291,5.209629445255964,5.237676049715718,4.582165038120272,5.185956533931461,0,0,0,3.8203832479999997,3.97179373,3.668972766
10,2,1,0,5.210943749616527,5.329640730731796,5.3405568388907385,4.552422264630899,5.43168709821133,0,0,0,3.928933227,3.924257444,3.93360901
11,3,0,1,5.195476532557948,5.274317256820656,5.301898999990999,4.710635269092704,5.380406558480999,4,2,2,3.8551390254999998,3.829488899,3.880789152
12,4,1,1,5.231052040972416,5.361221553928183,5.296584480118596,4.687634477430693,5.5221958023907955,2,1,1,3.959351918,3.871752443,4.046951393
13,1,0,0,5.155763820945801,5.257899253746646,5.261894724977971,4.601718746468202,5.240615714701434,0,0,0,3.866909788,3.846887055,3.886932521
14,2,1,0,5.268711164028827,5.372594740206295,5.357776949811558,4.749240268670051,5.577504116937488,2,1,1,3.906651451,3.907494793,3.905808109
