run_id,pattern_id,is_proximal,has_informal,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,sum_sum_interaction,sum_sum_active_interaction,sum_sum_passive_interaction,output_score_ave,output_score_dept0,output_score_dept1
1,1,0,0,5.276431217770558,5.3786032780505755,5.387529038686462,4.7106867881267265,5.56079644014875,0,0,0,3.7971045355,3.773598298,3.820610773
2,2,1,0,5.2204904480304135,5.257677599392083,5.3660704434432,4.769242337982239,5.301040764517879,0,0,0,3.7717007044999997,3.788186879,3.75521453
3,3,0,1,5.114301182003557,5.210832328124022,5.239190769301207,4.533298706614315,5.287427324154768,0,0,0,3.82201699,3.829550882,3.814483098
4,4,1,1,5.274376534369013,5.377068274553492,5.37518923889697,4.73107166991701,5.585626211368406,0,0,0,3.7159727055,3.676867373,3.755078038
5,1,0,0,5.22422880686154,5.353900630523955,5.303351194712232,4.650594430889349,5.5049364527295745,0,0,0,3.854747406,3.828320427,3.881174385
6,2,1,0,5.162050399167805,5.269641377493602,5.286214453756713,4.549561336816297,5.404649838645403,4,2,2,3.984725717,4.051427621,3.918023813
7,3,0,1,5.222564808800608,5.29909489516304,5.309982991120384,4.788998790967173,5.386342335692254,0,0,0,3.8139681955,3.768292727,3.859643664
8,4,1,1,5.191607045489853,5.313309356890668,5.253872007549454,4.681215199815005,5.309013720217173,0,0,0,3.8970337730000004,3.913082961,3.880984585
9,1,0,0,5.161030715153418,5.266421632420233,5.240039442084572,4.66050426718028,5.229177375591184,0,0,0,3.8203832479999997,3.97179373,3.668972766
10,2,1,0,5.2205082653232,5.320822658975765,5.368932187926326,4.573242598291543,5.49931885293699,0,0,0,3.928933227,3.924257444,3.93360901
11,3,0,1,5.145060964067769,5.2051390967966364,5.282859035957877,4.643297731470911,5.287565158551307,2,1,1,3.8551390254999998,3.829488899,3.880789152
12,4,1,1,5.290617175430092,5.4418398925799965,5.325013989453303,4.756689791259553,5.576644102571438,0,0,0,3.959351918,3.871752443,4.046951393
13,1,0,0,5.1632803812214565,5.2858290093217395,5.248809225416778,4.596067193798187,5.276334251599832,0,0,0,3.866909788,3.846887055,3.886932521
14,2,1,0,5.278917378701075,5.400114924037699,5.3554364518850095,4.736780238595354,5.5288546311303985,0,0,0,3.906651451,3.907494793,3.905808109
15,3,0,1,5.1985021233347055,5.308988471798451,5.277807398993701,4.681997434739142,5.371337868765809,0,0,0,3.8430293255,3.917856483,3.768202168
16,4,1,1,5.2910783023458166,5.371073799526463,5.377661329663732,4.849064747062072,5.617088955616931,0,0,0,3.8450613615,3.960980505,3.729142218
17,1,0,0,4.9976787240508,5.091592455267323,5.1468924850278865,4.367772088121365,4.880596849911845,0,0,0,3.8692441005,3.906518368,3.831969833
18,2,1,0,5.174762473227302,5.257194629367846,5.297727101898774,4.640548537905567,5.485977508166222,0,0,0,3.799286037,3.838378575,3.760193499
19,3,0,1,5.278860382860783,5.369205668434182,5.403192513655581,4.717716220952721,5.559210542807951,0,0,0,3.981320756,3.931219315,4.031422197
20,4,1,1,5.242705197456084,5.343120082126708,5.340558772219251,4.713135535663498,5.530441366613397,0,0,0,3.8730358860000003,3.897420741,3.848651031
21,1,0,0,5.058058889964744,5.181149396656423,5.1471260288884935,4.48096404573429,5.267075882645517,0,0,0,3.7832948615,3.687644295,3.878945428
22,2,1,0,5.168085245894284,5.256678717613615,5.310747443312968,4.569426370092701,5.442925725385401,0,0,0,3.845862563,3.847708467,3.844016659
23,3,0,1,4.982636802679222,5.053235165421697,5.131450246402779,4.4236103457635005,5.141145718355235,0,0,0,3.9312078235000003,3.929152333,3.933263314
