run_id,pattern_id,agent_id,dept_id,is_proximal,has_informal,sum_interaction,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,output_score_ave,output_score_dept0,output_score_dept1,position,sum_active_interaction,sum_passive_interaction
1,1,0,0,0,0,0,5.41576141875336,5.466296071617386,5.5192931484892025,5.022583424110982,5.703583353842708,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,1,0,0,0,0,5.42206670793608,5.549139347859474,5.461616873629394,4.948565068214824,5.677756135334462,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,2,0,0,0,0,5.2531272942319385,5.267003789852854,5.514688579338898,4.601188142119619,5.730276735446347,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,3,0,0,0,0,5.2071632453846055,5.422083251293445,5.2018802488799,4.574730219502399,5.640561606031062,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,4,0,0,0,0,5.2887513008935345,5.369398255704777,5.4038419541609715,4.778265578835787,5.635290360555798,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,5,0,0,0,0,5.336049678916643,5.529534864264086,5.508751233950398,4.352623827795547,5.696323731254238,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,6,0,0,0,0,5.411010231047089,5.491104106880509,5.534383863978545,4.882856793373433,5.63260099571193,3.7971045355,3.773598298,3.820610773,Department Leader,0,0
1,1,7,1,0,0,0,5.135952512276368,5.401532906933314,5.155151787730784,4.294413018911893,5.461996060009658,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,8,1,0,0,0,5.183609168346695,5.345289475108663,5.223158159704418,4.606287268226107,5.523917459485616,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,9,1,0,0,0,5.355160533805167,5.396821836150642,5.484197843628005,4.92908957051545,5.752446766991275,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,10,1,0,0,0,5.291933375840067,5.313679012049859,5.388752165289273,5.000785958495875,5.485001248754243,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,11,1,0,0,0,5.442674723565314,5.529756559498438,5.537085140264409,4.961138243468052,5.736035759603418,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,12,1,0,0,0,4.964354533181621,5.049999876584073,5.0329232567674165,4.547424814607413,5.283586021301697,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,13,1,0,0,0,5.12467332538848,5.211310753799659,5.239840346864504,4.5960379900442145,5.177606347802862,3.7971045355,3.773598298,3.820610773,Department Leader,0,0
2,2,0,0,1,0,0,5.289023951059628,5.396467431832952,5.431984057457844,4.633119927143819,5.454464634884947,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,1,0,1,0,0,5.319100353704092,5.395271149459077,5.380131123024037,4.9481828380259305,5.651134418973364,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,2,0,1,0,0,5.221863656296246,5.22254958997273,5.462673312170472,4.657916658226931,5.377271541620328,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,3,0,1,0,0,5.073131610550159,5.10711731833071,5.174036545428592,4.73572963915883,5.447818930618913,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,4,0,1,0,0,5.161012599930315,5.114897806363541,5.374067519782613,4.8022288343085995,5.390690772738869,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,5,0,1,0,0,5.0142007759147935,5.082732541089462,5.161118971960439,4.465796356284279,5.017515377573654,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,6,0,1,0,0,5.280847222213415,5.451844413537911,5.447822373239275,4.3782469625129234,5.595671681865715,3.7717007044999997,3.788186879,3.75521453,Department Leader,0,0
2,2,7,1,1,0,0,5.230598050089032,5.355290835234554,5.2647227687270375,4.776895351163792,5.4687474652190495,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,8,1,1,0,0,5.163680540683419,5.165289596740198,5.3421561097861066,4.742410377940149,4.665629127349433,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,9,1,1,0,0,5.439258836010628,5.502786707651309,5.550824318736238,4.988355761395502,5.646646738585352,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,10,1,1,0,0,5.30172849831356,5.437990456059713,5.440318296712953,4.56956642880985,5.40373892442729,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,11,1,1,0,0,5.226167465567623,5.262749674312515,5.412097002584414,4.682585252960435,5.586042622231423,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,12,1,1,0,0,5.046934306447588,5.207427591998144,5.037687000592766,4.5870314967905035,5.3935613077627895,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
