run_id,pattern_id,agent_id,dept_id,is_proximal,has_informal,sum_interaction,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,output_score_ave,output_score_dept0,output_score_dept1,position,sum_active_interaction,sum_passive_interaction
1,1,0,0,0,0,0,5.479735376531918,5.5717902484507675,5.499062020600336,5.158475257949069,5.629076509175772,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,1,0,0,0,0,5.416129972043533,5.588445637028366,5.422554554654166,4.8841922843308865,5.6032984441931095,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,2,0,0,0,0,5.1900066296305685,5.200272773707683,5.47709390091118,4.489337897744462,5.745051983197769,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,3,0,0,0,0,5.1785694445768184,5.286917273352762,5.373202263310121,4.399382714537952,5.655392418616658,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,4,0,0,0,0,5.301239156433015,5.333417717527809,5.464832667537305,4.822985280571956,5.698714130755086,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,5,0,0,0,0,5.347458576526168,5.521244616066442,5.507054579402995,4.4537097845260805,5.699320407629138,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,6,0,0,0,0,5.414538327002861,5.504839994396111,5.518834894626455,4.900274667034724,5.589899285165767,3.7971045355,3.773598298,3.820610773,Department Leader,0,0
1,1,7,1,0,0,0,5.0555492641019155,5.28463186826882,5.151335385722414,4.144800501153375,5.448574932344087,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,8,1,0,0,0,5.1578128776254175,5.42935188234368,5.049155652637249,4.596729388443016,5.554254761884335,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,9,1,0,0,0,5.3785598158979155,5.385676477306646,5.580487869077727,4.886044374252162,5.799234668110996,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,10,1,0,0,0,5.203179867095003,5.1879709920035895,5.333776382553895,4.9440812896318285,5.353373723146239,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,11,1,0,0,0,5.3980160554903405,5.503641449551459,5.439845289085067,4.983538328252621,5.751037405000483,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,12,1,0,0,0,5.179269176499671,5.418537972361746,4.9791947264843355,4.928303172282556,5.484874350381053,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,13,1,0,0,0,5.094474510890979,5.168715420120431,5.189292477138528,4.650509861958341,5.410711982567625,3.7971045355,3.773598298,3.820610773,Department Leader,0,0
2,2,0,0,1,0,0,5.305249956965817,5.475236669101797,5.4831224608631235,4.380253978130827,5.69373027977682,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,1,0,1,0,0,5.319057313686219,5.374065675807735,5.400632992856311,4.963688975924791,5.6934343695695935,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,2,0,1,0,0,5.185147596301382,5.216567276664291,5.4405263070029815,4.495004896908925,5.598924272025613,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,3,0,1,0,0,4.950739769358723,4.996913459189585,5.107927957045387,4.445446261930593,5.611144387533276,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,4,0,1,0,0,5.140705187743886,5.185238207717685,5.301422091589108,4.6321000188503,5.697304180591754,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,5,0,1,0,0,4.926905377039404,5.111212455436354,4.967207735050056,4.27994530649036,4.6703271815833585,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,6,0,1,0,0,5.2352675327350084,5.501272701991107,5.410317909181622,4.0288011465912845,5.578948961426896,3.7717007044999997,3.788186879,3.75521453,Department Leader,0,0
2,2,7,1,1,0,0,5.357223101820324,5.388813703534549,5.423594762377618,5.107584088710633,5.6259995726140035,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,8,1,1,0,0,5.332359778407995,5.424684268946272,5.329755606638514,5.061462707588623,5.548243022240158,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,9,1,1,0,0,5.451868929310474,5.522053837421993,5.575210390999785,4.953517461034199,5.651581690962362,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,10,1,1,0,0,5.271951153389978,5.405649737667567,5.468282664042775,4.41274854236735,5.4844610782274374,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,11,1,1,0,0,5.3796553144694075,5.561121063903121,5.441038895424567,4.692029710606227,5.6545638331117125,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,12,1,1,0,0,4.986908380737447,5.138001511600697,4.89811452608412,4.7408146490054595,5.190921839811573,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,13,1,1,0,0,5.384431382604002,5.542786012850007,5.4281495524315515,4.807358428935038,5.663310583025099,3.7717007044999997,3.788186879,3.75521453,Department Leader,0,0
3,3,0,0,0,1,0,5.361492296760039,5.447417915171247,5.550267552857772,4.663239843965044,5.4218997378048215,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,1,0,0,1,0,5.215751725415855,5.216808952152517,5.359230561131795,4.87779609520201,5.747424903617343,3.82201699,3.829550882,3.814483098,General Member,0,0
