run_id,pattern_id,agent_id,dept_id,is_proximal,has_informal,sum_interaction,psychological_safety,psych_leader,psych_colleague,psych_team,task_cohesion,output_score_ave,output_score_dept0,output_score_dept1,position,sum_active_interaction,sum_passive_interaction
1,1,0,0,0,0,0,5.403134310616133,5.490168751267948,5.4793231740498936,4.964256973981913,5.703699117343663,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,1,0,0,0,0,5.271396760351109,5.340571009896527,5.41116586664106,4.737746097038305,5.651456726622601,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,2,0,0,0,0,5.089101569766946,5.114030697279176,5.309395927586612,4.500294018984365,5.435462890981188,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,3,0,0,0,0,5.14922330756663,5.310078607123444,5.175519629182077,4.605299325126812,5.548213601284545,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,4,0,0,0,0,5.271749685009294,5.407472683746125,5.37962827245021,4.612863984769997,5.630630397480047,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,5,0,0,0,0,5.325172070720731,5.538253231295655,5.523630865090536,4.222858068799747,5.600653160836891,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,6,0,0,0,0,5.278989400143844,5.376586218035621,5.393274233815665,4.719534334567602,5.683977838587846,3.7971045355,3.773598298,3.820610773,Department Leader,0,0
1,1,7,1,0,0,0,5.253104485170319,5.407625294758327,5.340759884214328,4.585012791970273,5.492637011331962,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,8,1,0,0,0,5.163270806727696,5.277690604144736,5.251127247037173,4.615013053754458,5.2805598561545946,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,9,1,0,0,0,5.254334154085738,5.322120484648269,5.343953518205408,4.8418633127855815,5.6153039962233375,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,10,1,0,0,0,5.253395353197237,5.245577566538985,5.376686783882148,4.989168708240532,5.653288940458568,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,11,1,0,0,0,5.441918557635924,5.518851957297717,5.602655311814968,4.836065932232772,5.691886378737809,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,12,1,0,0,0,4.997878386791439,5.041731580727232,5.133800693070194,4.549166757000299,5.38474782736806,3.7971045355,3.773598298,3.820610773,General Member,0,0
1,1,13,1,0,0,0,5.157366811550302,5.258470204105696,5.231828970389105,4.68031159659358,5.072982387709075,3.7971045355,3.773598298,3.820610773,Department Leader,0,0
2,2,0,0,1,0,0,5.209933680376995,5.379949111025432,5.278849098545992,4.539084746037354,5.12206394842352,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,1,0,1,0,0,5.3155188301086485,5.479883520445637,5.376641256396537,4.6798057644259385,5.2762484735442,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,2,0,1,0,0,5.303683467747119,5.353215051269744,5.453782932125769,4.804856633629059,5.4711957237842,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,3,0,1,0,0,5.039224591843637,5.114129641494297,5.116444488268778,4.63432968456633,5.3980158388763195,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,4,0,1,0,0,5.158922583450167,5.0892256669470886,5.382087737790423,4.847294639498804,5.441558017927293,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,5,0,1,0,0,5.021048961963852,5.059521121522858,5.196903383334041,4.495305500089726,5.056941962164936,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,6,0,1,0,0,5.302037496104498,5.469194477933054,5.369774057601935,4.642514573791477,5.624360151105863,3.7717007044999997,3.788186879,3.75521453,Department Leader,0,0
2,2,7,1,1,0,0,4.973890440998209,5.1112440686513265,5.073657194812752,4.329040465804929,5.063269658052272,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,8,1,1,0,0,5.212788000891757,5.191112968874006,5.4029477275006,4.83410706819104,4.855088988544931,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,9,1,1,0,0,5.447512837897986,5.550284152744277,5.500413435210459,5.015764166296675,5.721561155256785,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,10,1,1,0,0,5.157475255934847,5.222318780627722,5.3329500866062345,4.553503410289656,5.030929075201932,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,11,1,1,0,0,5.250674894303581,5.304046979557548,5.428865526374963,4.6747804970417866,5.495905515018957,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,12,1,1,0,0,5.181711398757327,5.32753819926685,5.201431452932346,4.698217537487042,5.530335078160695,3.7717007044999997,3.788186879,3.75521453,General Member,0,0
2,2,13,1,1,0,0,5.3218583990868265,5.384912890807104,5.437774792180889,4.862223340039852,5.5109159657970155,3.7717007044999997,3.788186879,3.75521453,Department Leader,0,0
3,3,0,0,0,1,0,4.757261734831507,4.805576786067066,4.925025077140444,4.220868782403987,4.299924250303306,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,1,0,0,1,0,4.929765254673823,4.968990760829171,5.187988304695408,4.209568286157411,5.186154959001426,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,2,0,0,1,0,4.900020270604356,4.92288978773262,5.108555598970877,4.344829286364355,5.08731838804399,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,3,0,0,1,0,4.871735673615855,4.973264438101834,4.947751883550607,4.389778223643494,4.992881260589885,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,4,0,0,1,0,5.303315360711553,5.348639212664466,5.500039368163525,4.7083211207982085,5.573206177582073,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,5,0,0,1,0,4.796556878320423,4.907638394276605,4.96075153641934,4.080191461554407,4.196252425752314,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,6,0,0,1,0,5.124692714069004,5.329477570960352,5.086200120805506,4.600154194343127,5.621350184839751,3.82201699,3.829550882,3.814483098,Department Leader,0,0
3,3,7,1,0,1,0,5.147306570076641,5.323939519013214,5.124983920649699,4.669493905263121,5.2966833405506275,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,8,1,0,1,0,5.066795249654264,5.143146901114278,5.294751067514803,4.3058433869329615,5.376242118287081,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,9,1,0,1,0,5.211089077575708,5.390871089744207,5.215260039414568,4.662010796779534,5.39102741157442,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,10,1,0,1,0,5.071834283786822,5.178790185219516,5.122747665202136,4.632168689519673,4.859537963806967,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,11,1,0,1,0,5.115468560183136,5.239362118171059,5.247385638509355,4.435981370124859,5.31815121213897,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,12,1,0,1,0,4.837721775718559,4.913021657358035,5.071445405323111,4.066466995056176,5.044740605364311,3.82201699,3.829550882,3.814483098,General Member,0,0
3,3,13,1,0,1,0,5.131600535102077,5.191740024760902,5.276457131612253,4.613183340935188,4.882303604437009,3.82201699,3.829550882,3.814483098,Department Leader,0,0
